(0, 0, 0, 0, 0, 0, 0)	0.0
(0, 0, 0, 0, 0, 0, 1)	34150.0
(0, 0, 0, 0, 0, 0, 2)	0.0
(0, 0, 0, 0, 0, 1, 0)	34160.0
(0, 0, 0, 0, 0, 1, 1)	34239.0
(0, 0, 0, 0, 0, 1, 2)	18884.0
(0, 0, 0, 0, 0, 2, 0)	0.0
(0, 0, 0, 0, 0, 2, 1)	4363.0
(0, 0, 0, 0, 0, 2, 2)	0.0
(0, 0, 0, 0, 1, 0, 0)	31.0
(0, 0, 0, 0, 1, 0, 1)	34158.0
(0, 0, 0, 0, 1, 0, 2)	31.0
(0, 0, 0, 0, 1, 1, 0)	34174.0
(0, 0, 0, 0, 1, 1, 1)	34252.0
(0, 0, 0, 0, 1, 1, 2)	19144.0
(0, 0, 0, 0, 1, 2, 0)	31.0
(0, 0, 0, 0, 1, 2, 1)	4446.0
(0, 0, 0, 0, 1, 2, 2)	31.0
(0, 0, 0, 0, 2, 0, 0)	0.0
(0, 0, 0, 0, 2, 0, 1)	8925.0
(0, 0, 0, 0, 2, 0, 2)	0.0
(0, 0, 0, 0, 2, 1, 0)	29007.0
(0, 0, 0, 0, 2, 1, 1)	30228.0
(0, 0, 0, 0, 2, 1, 2)	18623.0
(0, 0, 0, 0, 2, 2, 0)	0.0
(0, 0, 0, 0, 2, 2, 1)	4344.0
(0, 0, 0, 0, 2, 2, 2)	0.0
(0, 0, 0, 1, 0, 0, 0)	34133.0
(0, 0, 0, 1, 0, 0, 1)	34243.0
(0, 0, 0, 1, 0, 0, 2)	30888.0
(0, 0, 0, 1, 0, 1, 0)	34235.0
(0, 0, 0, 1, 0, 1, 1)	34329.0
(0, 0, 0, 1, 0, 1, 2)	31681.0
(0, 0, 0, 1, 0, 2, 0)	16989.0
(0, 0, 0, 1, 0, 2, 1)	27117.0
(0, 0, 0, 1, 0, 2, 2)	7153.0
(0, 0, 0, 1, 1, 0, 0)	34146.0
(0, 0, 0, 1, 1, 0, 1)	34254.0
(0, 0, 0, 1, 1, 0, 2)	31221.0
(0, 0, 0, 1, 1, 1, 0)	34258.0
(0, 0, 0, 1, 1, 1, 1)	34342.0
(0, 0, 0, 1, 1, 1, 2)	32011.0
(0, 0, 0, 1, 1, 2, 0)	20017.0
(0, 0, 0, 1, 1, 2, 1)	27164.0
(0, 0, 0, 1, 1, 2, 2)	7226.0
(0, 0, 0, 1, 2, 0, 0)	32185.0
(0, 0, 0, 1, 2, 0, 1)	33266.0
(0, 0, 0, 1, 2, 0, 2)	29536.0
(0, 0, 0, 1, 2, 1, 0)	32700.0
(0, 0, 0, 1, 2, 1, 1)	33443.0
(0, 0, 0, 1, 2, 1, 2)	30399.0
(0, 0, 0, 1, 2, 2, 0)	16960.0
(0, 0, 0, 1, 2, 2, 1)	27063.0
(0, 0, 0, 1, 2, 2, 2)	5610.0
(0, 0, 0, 2, 0, 0, 0)	0.0
(0, 0, 0, 2, 0, 0, 1)	1092.0
(0, 0, 0, 2, 0, 0, 2)	0.0
(0, 0, 0, 2, 0, 1, 0)	3415.0
(0, 0, 0, 2, 0, 1, 1)	12119.0
(0, 0, 0, 2, 0, 1, 2)	2052.0
(0, 0, 0, 2, 0, 2, 0)	0.0
(0, 0, 0, 2, 0, 2, 1)	1026.0
(0, 0, 0, 2, 0, 2, 2)	0.0
(0, 0, 0, 2, 1, 0, 0)	31.0
(0, 0, 0, 2, 1, 0, 1)	1547.0
(0, 0, 0, 2, 1, 0, 2)	31.0
(0, 0, 0, 2, 1, 1, 0)	3446.0
(0, 0, 0, 2, 1, 1, 1)	17144.0
(0, 0, 0, 2, 1, 1, 2)	2083.0
(0, 0, 0, 2, 1, 2, 0)	31.0
(0, 0, 0, 2, 1, 2, 1)	1442.0
(0, 0, 0, 2, 1, 2, 2)	31.0
(0, 0, 0, 2, 2, 0, 0)	0.0
(0, 0, 0, 2, 2, 0, 1)	1040.0
(0, 0, 0, 2, 2, 0, 2)	0.0
(0, 0, 0, 2, 2, 1, 0)	3373.0
(0, 0, 0, 2, 2, 1, 1)	11875.0
(0, 0, 0, 2, 2, 1, 2)	2042.0
(0, 0, 0, 2, 2, 2, 0)	0.0
(0, 0, 0, 2, 2, 2, 1)	986.0
(0, 0, 0, 2, 2, 2, 2)	0.0
(0, 0, 1, 0, 0, 0, 0)	34242.0
(0, 0, 1, 0, 0, 0, 1)	34327.0
(0, 0, 1, 0, 0, 0, 2)	24834.0
(0, 0, 1, 0, 0, 1, 0)	34335.0
(0, 0, 1, 0, 0, 1, 1)	34414.0
(0, 0, 1, 0, 0, 1, 2)	29567.0
(0, 0, 1, 0, 0, 2, 0)	4590.0
(0, 0, 1, 0, 0, 2, 1)	9183.0
(0, 0, 1, 0, 0, 2, 2)	3286.0
(0, 0, 1, 0, 1, 0, 0)	34246.0
(0, 0, 1, 0, 1, 0, 1)	34335.0
(0, 0, 1, 0, 1, 0, 2)	27267.0
(0, 0, 1, 0, 1, 1, 0)	34341.0
(0, 0, 1, 0, 1, 1, 1)	34426.0
(0, 0, 1, 0, 1, 1, 2)	30135.0
(0, 0, 1, 0, 1, 2, 0)	5533.0
(0, 0, 1, 0, 1, 2, 1)	9769.0
(0, 0, 1, 0, 1, 2, 2)	3915.0
(0, 0, 1, 0, 2, 0, 0)	33729.0
(0, 0, 1, 0, 2, 0, 1)	33791.0
(0, 0, 1, 0, 2, 0, 2)	24151.0
(0, 0, 1, 0, 2, 1, 0)	33883.0
(0, 0, 1, 0, 2, 1, 1)	33943.0
(0, 0, 1, 0, 2, 1, 2)	29354.0
(0, 0, 1, 0, 2, 2, 0)	4574.0
(0, 0, 1, 0, 2, 2, 1)	9146.0
(0, 0, 1, 0, 2, 2, 2)	3244.0
(0, 0, 1, 1, 0, 0, 0)	34320.0
(0, 0, 1, 1, 0, 0, 1)	34421.0
(0, 0, 1, 1, 0, 0, 2)	32071.0
(0, 0, 1, 1, 0, 1, 0)	34417.0
(0, 0, 1, 1, 0, 1, 1)	34503.0
(0, 0, 1, 1, 0, 1, 2)	32819.0
(0, 0, 1, 1, 0, 2, 0)	24354.0
(0, 0, 1, 1, 0, 2, 1)	27476.0
(0, 0, 1, 1, 0, 2, 2)	10708.0
(0, 0, 1, 1, 1, 0, 0)	34327.0
(0, 0, 1, 1, 1, 0, 1)	34427.0
(0, 0, 1, 1, 1, 0, 2)	32410.0
(0, 0, 1, 1, 1, 1, 0)	34423.0
(0, 0, 1, 1, 1, 1, 1)	34518.0
(0, 0, 1, 1, 1, 1, 2)	33129.0
(0, 0, 1, 1, 1, 2, 0)	24825.0
(0, 0, 1, 1, 1, 2, 1)	27573.0
(0, 0, 1, 1, 1, 2, 2)	13198.0
(0, 0, 1, 1, 2, 0, 0)	33803.0
(0, 0, 1, 1, 2, 0, 1)	33899.0
(0, 0, 1, 1, 2, 0, 2)	31925.0
(0, 0, 1, 1, 2, 1, 0)	33962.0
(0, 0, 1, 1, 2, 1, 1)	34044.0
(0, 0, 1, 1, 2, 1, 2)	32726.0
(0, 0, 1, 1, 2, 2, 0)	24289.0
(0, 0, 1, 1, 2, 2, 1)	27426.0
(0, 0, 1, 1, 2, 2, 2)	10133.0
(0, 0, 1, 2, 0, 0, 0)	7022.0
(0, 0, 1, 2, 0, 0, 1)	9009.0
(0, 0, 1, 2, 0, 0, 2)	3094.0
(0, 0, 1, 2, 0, 1, 0)	13696.0
(0, 0, 1, 2, 0, 1, 1)	22197.0
(0, 0, 1, 2, 0, 1, 2)	4909.0
(0, 0, 1, 2, 0, 2, 0)	2146.0
(0, 0, 1, 2, 0, 2, 1)	3469.0
(0, 0, 1, 2, 0, 2, 2)	1049.0
(0, 0, 1, 2, 1, 0, 0)	9434.0
(0, 0, 1, 2, 1, 0, 1)	10734.0
(0, 0, 1, 2, 1, 0, 2)	4568.0
(0, 0, 1, 2, 1, 1, 0)	14301.0
(0, 0, 1, 2, 1, 1, 1)	22297.0
(0, 0, 1, 2, 1, 1, 2)	6752.0
(0, 0, 1, 2, 1, 2, 0)	2646.0
(0, 0, 1, 2, 1, 2, 1)	3761.0
(0, 0, 1, 2, 1, 2, 2)	1432.0
(0, 0, 1, 2, 2, 0, 0)	6992.0
(0, 0, 1, 2, 2, 0, 1)	8966.0
(0, 0, 1, 2, 2, 0, 2)	3079.0
(0, 0, 1, 2, 2, 1, 0)	13563.0
(0, 0, 1, 2, 2, 1, 1)	22127.0
(0, 0, 1, 2, 2, 1, 2)	4875.0
(0, 0, 1, 2, 2, 2, 0)	2103.0
(0, 0, 1, 2, 2, 2, 1)	3410.0
(0, 0, 1, 2, 2, 2, 2)	1036.0
(0, 0, 2, 0, 0, 0, 0)	0.0
(0, 0, 2, 0, 0, 0, 1)	3289.0
(0, 0, 2, 0, 0, 0, 2)	0.0
(0, 0, 2, 0, 0, 1, 0)	18819.0
(0, 0, 2, 0, 0, 1, 1)	22438.0
(0, 0, 2, 0, 0, 1, 2)	9890.0
(0, 0, 2, 0, 0, 2, 0)	0.0
(0, 0, 2, 0, 0, 2, 1)	1367.0
(0, 0, 2, 0, 0, 2, 2)	0.0
(0, 0, 2, 0, 1, 0, 0)	31.0
(0, 0, 2, 0, 1, 0, 1)	3565.0
(0, 0, 2, 0, 1, 0, 2)	31.0
(0, 0, 2, 0, 1, 1, 0)	18929.0
(0, 0, 2, 0, 1, 1, 1)	22984.0
(0, 0, 2, 0, 1, 1, 2)	9939.0
(0, 0, 2, 0, 1, 2, 0)	31.0
(0, 0, 2, 0, 1, 2, 1)	1440.0
(0, 0, 2, 0, 1, 2, 2)	31.0
(0, 0, 2, 0, 2, 0, 0)	0.0
(0, 0, 2, 0, 2, 0, 1)	2451.0
(0, 0, 2, 0, 2, 0, 2)	0.0
(0, 0, 2, 0, 2, 1, 0)	17764.0
(0, 0, 2, 0, 2, 1, 1)	20979.0
(0, 0, 2, 0, 2, 1, 2)	8279.0
(0, 0, 2, 0, 2, 2, 0)	0.0
(0, 0, 2, 0, 2, 2, 1)	1228.0
(0, 0, 2, 0, 2, 2, 2)	0.0
(0, 0, 2, 1, 0, 0, 0)	14518.0
(0, 0, 2, 1, 0, 0, 1)	26186.0
(0, 0, 2, 1, 0, 0, 2)	11920.0
(0, 0, 2, 1, 0, 1, 0)	27201.0
(0, 0, 2, 1, 0, 1, 1)	31457.0
(0, 0, 2, 1, 0, 1, 2)	22789.0
(0, 0, 2, 1, 0, 2, 0)	8390.0
(0, 0, 2, 1, 0, 2, 1)	13970.0
(0, 0, 2, 1, 0, 2, 2)	4254.0
(0, 0, 2, 1, 1, 0, 0)	14605.0
(0, 0, 2, 1, 1, 0, 1)	26355.0
(0, 0, 2, 1, 1, 0, 2)	11962.0
(0, 0, 2, 1, 1, 1, 0)	27304.0
(0, 0, 2, 1, 1, 1, 1)	31528.0
(0, 0, 2, 1, 1, 1, 2)	24152.0
(0, 0, 2, 1, 1, 2, 0)	8421.0
(0, 0, 2, 1, 1, 2, 1)	14861.0
(0, 0, 2, 1, 1, 2, 2)	4285.0
(0, 0, 2, 1, 2, 0, 0)	10361.0
(0, 0, 2, 1, 2, 0, 1)	21303.0
(0, 0, 2, 1, 2, 0, 2)	8822.0
(0, 0, 2, 1, 2, 1, 0)	25694.0
(0, 0, 2, 1, 2, 1, 1)	30642.0
(0, 0, 2, 1, 2, 1, 2)	22752.0
(0, 0, 2, 1, 2, 2, 0)	7011.0
(0, 0, 2, 1, 2, 2, 1)	11099.0
(0, 0, 2, 1, 2, 2, 2)	3831.0
(0, 0, 2, 2, 0, 0, 0)	0.0
(0, 0, 2, 2, 0, 0, 1)	876.0
(0, 0, 2, 2, 0, 0, 2)	0.0
(0, 0, 2, 2, 0, 1, 0)	2630.0
(0, 0, 2, 2, 0, 1, 1)	6881.0
(0, 0, 2, 2, 0, 1, 2)	1750.0
(0, 0, 2, 2, 0, 2, 0)	0.0
(0, 0, 2, 2, 0, 2, 1)	670.0
(0, 0, 2, 2, 0, 2, 2)	0.0
(0, 0, 2, 2, 1, 0, 0)	31.0
(0, 0, 2, 2, 1, 0, 1)	936.0
(0, 0, 2, 2, 1, 0, 2)	31.0
(0, 0, 2, 2, 1, 1, 0)	2661.0
(0, 0, 2, 2, 1, 1, 1)	6954.0
(0, 0, 2, 2, 1, 1, 2)	1781.0
(0, 0, 2, 2, 1, 2, 0)	31.0
(0, 0, 2, 2, 1, 2, 1)	743.0
(0, 0, 2, 2, 1, 2, 2)	31.0
(0, 0, 2, 2, 2, 0, 0)	0.0
(0, 0, 2, 2, 2, 0, 1)	801.0
(0, 0, 2, 2, 2, 0, 2)	0.0
(0, 0, 2, 2, 2, 1, 0)	2604.0
(0, 0, 2, 2, 2, 1, 1)	6609.0
(0, 0, 2, 2, 2, 1, 2)	1441.0
(0, 0, 2, 2, 2, 2, 0)	0.0
(0, 0, 2, 2, 2, 2, 1)	623.0
(0, 0, 2, 2, 2, 2, 2)	0.0
(0, 1, 0, 0, 0, 0, 0)	34076.0
(0, 1, 0, 0, 0, 0, 1)	34181.0
(0, 1, 0, 0, 0, 0, 2)	25673.0
(0, 1, 0, 0, 0, 1, 0)	34174.0
(0, 1, 0, 0, 0, 1, 1)	34264.0
(0, 1, 0, 0, 0, 1, 2)	29325.0
(0, 1, 0, 0, 0, 2, 0)	11579.0
(0, 1, 0, 0, 0, 2, 1)	24451.0
(0, 1, 0, 0, 0, 2, 2)	2223.0
(0, 1, 0, 0, 1, 0, 0)	34093.0
(0, 1, 0, 0, 1, 0, 1)	34190.0
(0, 1, 0, 0, 1, 0, 2)	26927.0
(0, 1, 0, 0, 1, 1, 0)	34188.0
(0, 1, 0, 0, 1, 1, 1)	34279.0
(0, 1, 0, 0, 1, 1, 2)	29644.0
(0, 1, 0, 0, 1, 2, 0)	12439.0
(0, 1, 0, 0, 1, 2, 1)	25338.0
(0, 1, 0, 0, 1, 2, 2)	3450.0
(0, 1, 0, 0, 2, 0, 0)	32313.0
(0, 1, 0, 0, 2, 0, 1)	32462.0
(0, 1, 0, 0, 2, 0, 2)	25233.0
(0, 1, 0, 0, 2, 1, 0)	32467.0
(0, 1, 0, 0, 2, 1, 1)	32612.0
(0, 1, 0, 0, 2, 1, 2)	28613.0
(0, 1, 0, 0, 2, 2, 0)	11555.0
(0, 1, 0, 0, 2, 2, 1)	24405.0
(0, 1, 0, 0, 2, 2, 2)	2062.0
(0, 1, 0, 1, 0, 0, 0)	34150.0
(0, 1, 0, 1, 0, 0, 1)	34262.0
(0, 1, 0, 1, 0, 0, 2)	31946.0
(0, 1, 0, 1, 0, 1, 0)	34247.0
(0, 1, 0, 1, 0, 1, 1)	34347.0
(0, 1, 0, 1, 0, 1, 2)	32159.0
(0, 1, 0, 1, 0, 2, 0)	26392.0
(0, 1, 0, 1, 0, 2, 1)	27243.0
(0, 1, 0, 1, 0, 2, 2)	13518.0
(0, 1, 0, 1, 1, 0, 0)	34163.0
(0, 1, 0, 1, 1, 0, 1)	34270.0
(0, 1, 0, 1, 1, 0, 2)	32277.0
(0, 1, 0, 1, 1, 1, 0)	34269.0
(0, 1, 0, 1, 1, 1, 1)	34365.0
(0, 1, 0, 1, 1, 1, 2)	32476.0
(0, 1, 0, 1, 1, 2, 0)	26754.0
(0, 1, 0, 1, 1, 2, 1)	27516.0
(0, 1, 0, 1, 1, 2, 2)	14772.0
(0, 1, 0, 1, 2, 0, 0)	33641.0
(0, 1, 0, 1, 2, 0, 1)	33729.0
(0, 1, 0, 1, 2, 0, 2)	31583.0
(0, 1, 0, 1, 2, 1, 0)	33805.0
(0, 1, 0, 1, 2, 1, 1)	33881.0
(0, 1, 0, 1, 2, 1, 2)	31848.0
