(0, 0, 0, 0, 0, 0, 0, 0, 0)	0.0
(0, 0, 0, 0, 0, 0, 0, 0, 1)	39.9
(0, 0, 0, 0, 0, 0, 0, 0, 2)	0.0
(0, 0, 0, 0, 0, 0, 0, 1, 0)	2.1
(0, 0, 0, 0, 0, 0, 0, 1, 1)	235.0
(0, 0, 0, 0, 0, 0, 0, 1, 2)	3.1
(0, 0, 0, 0, 0, 0, 0, 2, 0)	0.0
(0, 0, 0, 0, 0, 0, 0, 2, 1)	2.8
(0, 0, 0, 0, 0, 0, 0, 2, 2)	0.0
(0, 0, 0, 0, 0, 0, 1, 0, 0)	72.8
(0, 0, 0, 0, 0, 0, 1, 0, 1)	193.8
(0, 0, 0, 0, 0, 0, 1, 0, 2)	100.8
(0, 0, 0, 0, 0, 0, 1, 1, 0)	63.3
(0, 0, 0, 0, 0, 0, 1, 1, 1)	364.6
(0, 0, 0, 0, 0, 0, 1, 1, 2)	206.0
(0, 0, 0, 0, 0, 0, 1, 2, 0)	192.5
(0, 0, 0, 0, 0, 0, 1, 2, 1)	171.6
(0, 0, 0, 0, 0, 0, 1, 2, 2)	166.0
(0, 0, 0, 0, 0, 0, 2, 0, 0)	0.0
(0, 0, 0, 0, 0, 0, 2, 0, 1)	77.4
(0, 0, 0, 0, 0, 0, 2, 0, 2)	0.0
(0, 0, 0, 0, 0, 0, 2, 1, 0)	231.1
(0, 0, 0, 0, 0, 0, 2, 1, 1)	115.5
(0, 0, 0, 0, 0, 0, 2, 1, 2)	130.7
(0, 0, 0, 0, 0, 0, 2, 2, 0)	0.0
(0, 0, 0, 0, 0, 0, 2, 2, 1)	45.4
(0, 0, 0, 0, 0, 0, 2, 2, 2)	0.0
(0, 0, 0, 0, 0, 1, 0, 0, 0)	261.5
(0, 0, 0, 0, 0, 1, 0, 0, 1)	333.1
(0, 0, 0, 0, 0, 1, 0, 0, 2)	281.1
(0, 0, 0, 0, 0, 1, 0, 1, 0)	332.8
(0, 0, 0, 0, 0, 1, 0, 1, 1)	319.3
(0, 0, 0, 0, 0, 1, 0, 1, 2)	255.0
(0, 0, 0, 0, 0, 1, 0, 2, 0)	192.9
(0, 0, 0, 0, 0, 1, 0, 2, 1)	256.9
(0, 0, 0, 0, 0, 1, 0, 2, 2)	101.6
(0, 0, 0, 0, 0, 1, 1, 0, 0)	364.2
(0, 0, 0, 0, 0, 1, 1, 0, 1)	272.8
(0, 0, 0, 0, 0, 1, 1, 0, 2)	392.1
(0, 0, 0, 0, 0, 1, 1, 1, 0)	264.3
(0, 0, 0, 0, 0, 1, 1, 1, 1)	276.2
(0, 0, 0, 0, 0, 1, 1, 1, 2)	240.2
(0, 0, 0, 0, 0, 1, 1, 2, 0)	244.5
(0, 0, 0, 0, 0, 1, 1, 2, 1)	265.1
(0, 0, 0, 0, 0, 1, 1, 2, 2)	247.6
(0, 0, 0, 0, 0, 1, 2, 0, 0)	51.0
(0, 0, 0, 0, 0, 1, 2, 0, 1)	130.8
(0, 0, 0, 0, 0, 1, 2, 0, 2)	181.7
(0, 0, 0, 0, 0, 1, 2, 1, 0)	105.5
(0, 0, 0, 0, 0, 1, 2, 1, 1)	286.2
(0, 0, 0, 0, 0, 1, 2, 1, 2)	136.4
(0, 0, 0, 0, 0, 1, 2, 2, 0)	302.6
(0, 0, 0, 0, 0, 1, 2, 2, 1)	229.9
(0, 0, 0, 0, 0, 1, 2, 2, 2)	275.9
(0, 0, 0, 0, 0, 2, 0, 0, 0)	0.0
(0, 0, 0, 0, 0, 2, 0, 0, 1)	186.4
(0, 0, 0, 0, 0, 2, 0, 0, 2)	0.0
(0, 0, 0, 0, 0, 2, 0, 1, 0)	58.7
(0, 0, 0, 0, 0, 2, 0, 1, 1)	77.6
(0, 0, 0, 0, 0, 2, 0, 1, 2)	58.1
(0, 0, 0, 0, 0, 2, 0, 2, 0)	0.0
(0, 0, 0, 0, 0, 2, 0, 2, 1)	58.4
(0, 0, 0, 0, 0, 2, 0, 2, 2)	0.0
(0, 0, 0, 0, 0, 2, 1, 0, 0)	94.5
(0, 0, 0, 0, 0, 2, 1, 0, 1)	65.2
(0, 0, 0, 0, 0, 2, 1, 0, 2)	73.6
(0, 0, 0, 0, 0, 2, 1, 1, 0)	152.2
(0, 0, 0, 0, 0, 2, 1, 1, 1)	90.1
(0, 0, 0, 0, 0, 2, 1, 1, 2)	83.1
(0, 0, 0, 0, 0, 2, 1, 2, 0)	110.0
(0, 0, 0, 0, 0, 2, 1, 2, 1)	172.6
(0, 0, 0, 0, 0, 2, 1, 2, 2)	82.2
(0, 0, 0, 0, 0, 2, 2, 0, 0)	0.0
(0, 0, 0, 0, 0, 2, 2, 0, 1)	78.3
(0, 0, 0, 0, 0, 2, 2, 0, 2)	0.0
(0, 0, 0, 0, 0, 2, 2, 1, 0)	110.9
(0, 0, 0, 0, 0, 2, 2, 1, 1)	277.8
(0, 0, 0, 0, 0, 2, 2, 1, 2)	117.2
(0, 0, 0, 0, 0, 2, 2, 2, 0)	0.0
(0, 0, 0, 0, 0, 2, 2, 2, 1)	91.2
(0, 0, 0, 0, 0, 2, 2, 2, 2)	0.0
(0, 0, 0, 0, 1, 0, 0, 0, 0)	282.1
(0, 0, 0, 0, 1, 0, 0, 0, 1)	359.4
(0, 0, 0, 0, 1, 0, 0, 0, 2)	226.3
(0, 0, 0, 0, 1, 0, 0, 1, 0)	356.0
(0, 0, 0, 0, 1, 0, 0, 1, 1)	391.1
(0, 0, 0, 0, 1, 0, 0, 1, 2)	309.4
(0, 0, 0, 0, 1, 0, 0, 2, 0)	357.7
(0, 0, 0, 0, 1, 0, 0, 2, 1)	292.7
(0, 0, 0, 0, 1, 0, 0, 2, 2)	355.2
(0, 0, 0, 0, 1, 0, 1, 0, 0)	444.9
(0, 0, 0, 0, 1, 0, 1, 0, 1)	618.2
(0, 0, 0, 0, 1, 0, 1, 0, 2)	429.7
(0, 0, 0, 0, 1, 0, 1, 1, 0)	544.2
(0, 0, 0, 0, 1, 0, 1, 1, 1)	659.8
(0, 0, 0, 0, 1, 0, 1, 1, 2)	560.0
(0, 0, 0, 0, 1, 0, 1, 2, 0)	534.1
(0, 0, 0, 0, 1, 0, 1, 2, 1)	430.1
(0, 0, 0, 0, 1, 0, 1, 2, 2)	420.9
(0, 0, 0, 0, 1, 0, 2, 0, 0)	283.0
(0, 0, 0, 0, 1, 0, 2, 0, 1)	346.1
(0, 0, 0, 0, 1, 0, 2, 0, 2)	241.9
(0, 0, 0, 0, 1, 0, 2, 1, 0)	281.5
(0, 0, 0, 0, 1, 0, 2, 1, 1)	490.6
(0, 0, 0, 0, 1, 0, 2, 1, 2)	297.3
(0, 0, 0, 0, 1, 0, 2, 2, 0)	238.0
(0, 0, 0, 0, 1, 0, 2, 2, 1)	368.6
(0, 0, 0, 0, 1, 0, 2, 2, 2)	326.2
(0, 0, 0, 0, 1, 1, 0, 0, 0)	447.3
(0, 0, 0, 0, 1, 1, 0, 0, 1)	610.1
(0, 0, 0, 0, 1, 1, 0, 0, 2)	500.4
(0, 0, 0, 0, 1, 1, 0, 1, 0)	654.4
(0, 0, 0, 0, 1, 1, 0, 1, 1)	760.8
(0, 0, 0, 0, 1, 1, 0, 1, 2)	737.3
(0, 0, 0, 0, 1, 1, 0, 2, 0)	489.6
(0, 0, 0, 0, 1, 1, 0, 2, 1)	546.7
(0, 0, 0, 0, 1, 1, 0, 2, 2)	521.1
(0, 0, 0, 0, 1, 1, 1, 0, 0)	559.4
(0, 0, 0, 0, 1, 1, 1, 0, 1)	641.9
(0, 0, 0, 0, 1, 1, 1, 0, 2)	538.3
(0, 0, 0, 0, 1, 1, 1, 1, 0)	616.6
(0, 0, 0, 0, 1, 1, 1, 1, 1)	579.2
(0, 0, 0, 0, 1, 1, 1, 1, 2)	689.1
(0, 0, 0, 0, 1, 1, 1, 2, 0)	613.9
(0, 0, 0, 0, 1, 1, 1, 2, 1)	699.7
(0, 0, 0, 0, 1, 1, 1, 2, 2)	675.0
(0, 0, 0, 0, 1, 1, 2, 0, 0)	470.5
(0, 0, 0, 0, 1, 1, 2, 0, 1)	400.1
(0, 0, 0, 0, 1, 1, 2, 0, 2)	488.8
(0, 0, 0, 0, 1, 1, 2, 1, 0)	437.7
(0, 0, 0, 0, 1, 1, 2, 1, 1)	453.4
(0, 0, 0, 0, 1, 1, 2, 1, 2)	432.5
(0, 0, 0, 0, 1, 1, 2, 2, 0)	336.9
(0, 0, 0, 0, 1, 1, 2, 2, 1)	531.3
(0, 0, 0, 0, 1, 1, 2, 2, 2)	583.1
(0, 0, 0, 0, 1, 2, 0, 0, 0)	335.1
(0, 0, 0, 0, 1, 2, 0, 0, 1)	418.6
(0, 0, 0, 0, 1, 2, 0, 0, 2)	419.2
(0, 0, 0, 0, 1, 2, 0, 1, 0)	300.9
(0, 0, 0, 0, 1, 2, 0, 1, 1)	486.4
(0, 0, 0, 0, 1, 2, 0, 1, 2)	278.8
(0, 0, 0, 0, 1, 2, 0, 2, 0)	234.1
(0, 0, 0, 0, 1, 2, 0, 2, 1)	235.2
(0, 0, 0, 0, 1, 2, 0, 2, 2)	376.7
(0, 0, 0, 0, 1, 2, 1, 0, 0)	420.7
(0, 0, 0, 0, 1, 2, 1, 0, 1)	242.3
(0, 0, 0, 0, 1, 2, 1, 0, 2)	301.4
(0, 0, 0, 0, 1, 2, 1, 1, 0)	353.5
(0, 0, 0, 0, 1, 2, 1, 1, 1)	376.6
(0, 0, 0, 0, 1, 2, 1, 1, 2)	443.2
(0, 0, 0, 0, 1, 2, 1, 2, 0)	309.0
(0, 0, 0, 0, 1, 2, 1, 2, 1)	402.0
(0, 0, 0, 0, 1, 2, 1, 2, 2)	414.5
(0, 0, 0, 0, 1, 2, 2, 0, 0)	305.7
(0, 0, 0, 0, 1, 2, 2, 0, 1)	361.4
(0, 0, 0, 0, 1, 2, 2, 0, 2)	338.2
(0, 0, 0, 0, 1, 2, 2, 1, 0)	276.8
(0, 0, 0, 0, 1, 2, 2, 1, 1)	260.2
(0, 0, 0, 0, 1, 2, 2, 1, 2)	345.0
(0, 0, 0, 0, 1, 2, 2, 2, 0)	288.4
(0, 0, 0, 0, 1, 2, 2, 2, 1)	308.9
(0, 0, 0, 0, 1, 2, 2, 2, 2)	286.7
(0, 0, 0, 0, 2, 0, 0, 0, 0)	0.0
(0, 0, 0, 0, 2, 0, 0, 0, 1)	184.0
(0, 0, 0, 0, 2, 0, 0, 0, 2)	0.0
(0, 0, 0, 0, 2, 0, 0, 1, 0)	161.0
(0, 0, 0, 0, 2, 0, 0, 1, 1)	121.3
(0, 0, 0, 0, 2, 0, 0, 1, 2)	82.5
(0, 0, 0, 0, 2, 0, 0, 2, 0)	0.0
(0, 0, 0, 0, 2, 0, 0, 2, 1)	42.7
(0, 0, 0, 0, 2, 0, 0, 2, 2)	0.0
(0, 0, 0, 0, 2, 0, 1, 0, 0)	172.7
(0, 0, 0, 0, 2, 0, 1, 0, 1)	222.9
(0, 0, 0, 0, 2, 0, 1, 0, 2)	176.1
(0, 0, 0, 0, 2, 0, 1, 1, 0)	173.2
(0, 0, 0, 0, 2, 0, 1, 1, 1)	392.3
(0, 0, 0, 0, 2, 0, 1, 1, 2)	126.0
(0, 0, 0, 0, 2, 0, 1, 2, 0)	188.6
