(0, 0, 0, 0, 0, 0, 0, 0, 0)	0.0
(0, 0, 0, 0, 0, 0, 0, 0, 1)	16.2
(0, 0, 0, 0, 0, 0, 0, 0, 2)	0.0
(0, 0, 0, 0, 0, 0, 0, 1, 0)	10.6
(0, 0, 0, 0, 0, 0, 0, 1, 1)	42.9
(0, 0, 0, 0, 0, 0, 0, 1, 2)	28.4
(0, 0, 0, 0, 0, 0, 0, 2, 0)	0.0
(0, 0, 0, 0, 0, 0, 0, 2, 1)	32.1
(0, 0, 0, 0, 0, 0, 0, 2, 2)	0.0
(0, 0, 0, 0, 0, 0, 1, 0, 0)	32.2
(0, 0, 0, 0, 0, 0, 1, 0, 1)	24.8
(0, 0, 0, 0, 0, 0, 1, 0, 2)	13.1
(0, 0, 0, 0, 0, 0, 1, 1, 0)	60.1
(0, 0, 0, 0, 0, 0, 1, 1, 1)	56.2
(0, 0, 0, 0, 0, 0, 1, 1, 2)	47.2
(0, 0, 0, 0, 0, 0, 1, 2, 0)	10.8
(0, 0, 0, 0, 0, 0, 1, 2, 1)	40.5
(0, 0, 0, 0, 0, 0, 1, 2, 2)	41.4
(0, 0, 0, 0, 0, 0, 2, 0, 0)	0.0
(0, 0, 0, 0, 0, 0, 2, 0, 1)	54.1
(0, 0, 0, 0, 0, 0, 2, 0, 2)	0.0
(0, 0, 0, 0, 0, 0, 2, 1, 0)	98.3
(0, 0, 0, 0, 0, 0, 2, 1, 1)	47.4
(0, 0, 0, 0, 0, 0, 2, 1, 2)	33.8
(0, 0, 0, 0, 0, 0, 2, 2, 0)	0.0
(0, 0, 0, 0, 0, 0, 2, 2, 1)	47.0
(0, 0, 0, 0, 0, 0, 2, 2, 2)	0.0
(0, 0, 0, 0, 0, 1, 0, 0, 0)	16.8
(0, 0, 0, 0, 0, 1, 0, 0, 1)	43.6
(0, 0, 0, 0, 0, 1, 0, 0, 2)	31.5
(0, 0, 0, 0, 0, 1, 0, 1, 0)	65.5
(0, 0, 0, 0, 0, 1, 0, 1, 1)	53.9
(0, 0, 0, 0, 0, 1, 0, 1, 2)	69.1
(0, 0, 0, 0, 0, 1, 0, 2, 0)	43.1
(0, 0, 0, 0, 0, 1, 0, 2, 1)	74.3
(0, 0, 0, 0, 0, 1, 0, 2, 2)	33.4
(0, 0, 0, 0, 0, 1, 1, 0, 0)	21.3
(0, 0, 0, 0, 0, 1, 1, 0, 1)	57.2
(0, 0, 0, 0, 0, 1, 1, 0, 2)	41.8
(0, 0, 0, 0, 0, 1, 1, 1, 0)	98.2
(0, 0, 0, 0, 0, 1, 1, 1, 1)	79.0
(0, 0, 0, 0, 0, 1, 1, 1, 2)	53.2
(0, 0, 0, 0, 0, 1, 1, 2, 0)	71.6
(0, 0, 0, 0, 0, 1, 1, 2, 1)	73.2
(0, 0, 0, 0, 0, 1, 1, 2, 2)	51.1
