(0, 0, 0, 0, 0, 0, 0)	0.0
(0, 0, 0, 0, 0, 0, 1)	17.8
(0, 0, 0, 0, 0, 0, 2)	0.0
(0, 0, 0, 0, 0, 1, 0)	19.0
(0, 0, 0, 0, 0, 1, 1)	37.3
(0, 0, 0, 0, 0, 1, 2)	22.7
(0, 0, 0, 0, 0, 2, 0)	0.0
(0, 0, 0, 0, 0, 2, 1)	38.7
(0, 0, 0, 0, 0, 2, 2)	0.0
(0, 0, 0, 0, 1, 0, 0)	5.4
(0, 0, 0, 0, 1, 0, 1)	90.2
(0, 0, 0, 0, 1, 0, 2)	14.8
(0, 0, 0, 0, 1, 1, 0)	68.9
(0, 0, 0, 0, 1, 1, 1)	38.1
(0, 0, 0, 0, 1, 1, 2)	61.4
(0, 0, 0, 0, 1, 2, 0)	41.1
(0, 0, 0, 0, 1, 2, 1)	36.0
(0, 0, 0, 0, 1, 2, 2)	32.1
(0, 0, 0, 0, 2, 0, 0)	0.0
(0, 0, 0, 0, 2, 0, 1)	18.4
(0, 0, 0, 0, 2, 0, 2)	0.0
(0, 0, 0, 0, 2, 1, 0)	103.5
(0, 0, 0, 0, 2, 1, 1)	22.6
(0, 0, 0, 0, 2, 1, 2)	45.1
(0, 0, 0, 0, 2, 2, 0)	0.0
(0, 0, 0, 0, 2, 2, 1)	29.3
(0, 0, 0, 0, 2, 2, 2)	0.0
(0, 0, 0, 1, 0, 0, 0)	3.1
(0, 0, 0, 1, 0, 0, 1)	49.8
(0, 0, 0, 1, 0, 0, 2)	44.8
(0, 0, 0, 1, 0, 1, 0)	44.3
(0, 0, 0, 1, 0, 1, 1)	133.5
(0, 0, 0, 1, 0, 1, 2)	74.8
(0, 0, 0, 1, 0, 2, 0)	47.6
(0, 0, 0, 1, 0, 2, 1)	34.0
(0, 0, 0, 1, 0, 2, 2)	34.8
(0, 0, 0, 1, 1, 0, 0)	53.7
(0, 0, 0, 1, 1, 0, 1)	95.8
(0, 0, 0, 1, 1, 0, 2)	41.1
(0, 0, 0, 1, 1, 1, 0)	66.0
(0, 0, 0, 1, 1, 1, 1)	104.2
(0, 0, 0, 1, 1, 1, 2)	60.7
(0, 0, 0, 1, 1, 2, 0)	58.1
(0, 0, 0, 1, 1, 2, 1)	58.3
(0, 0, 0, 1, 1, 2, 2)	79.1
(0, 0, 0, 1, 2, 0, 0)	73.9
(0, 0, 0, 1, 2, 0, 1)	34.8
(0, 0, 0, 1, 2, 0, 2)	30.7
(0, 0, 0, 1, 2, 1, 0)	40.0
(0, 0, 0, 1, 2, 1, 1)	56.8
(0, 0, 0, 1, 2, 1, 2)	57.1
(0, 0, 0, 1, 2, 2, 0)	35.8
(0, 0, 0, 1, 2, 2, 1)	37.9
(0, 0, 0, 1, 2, 2, 2)	27.2
(0, 0, 0, 2, 0, 0, 0)	0.0
(0, 0, 0, 2, 0, 0, 1)	12.5
(0, 0, 0, 2, 0, 0, 2)	0.0
(0, 0, 0, 2, 0, 1, 0)	37.5
(0, 0, 0, 2, 0, 1, 1)	55.2
(0, 0, 0, 2, 0, 1, 2)	28.2
(0, 0, 0, 2, 0, 2, 0)	0.0
(0, 0, 0, 2, 0, 2, 1)	38.0
(0, 0, 0, 2, 0, 2, 2)	0.0
(0, 0, 0, 2, 1, 0, 0)	27.2
(0, 0, 0, 2, 1, 0, 1)	62.6
(0, 0, 0, 2, 1, 0, 2)	29.8
(0, 0, 0, 2, 1, 1, 0)	29.5
(0, 0, 0, 2, 1, 1, 1)	44.4
(0, 0, 0, 2, 1, 1, 2)	41.8
(0, 0, 0, 2, 1, 2, 0)	51.4
(0, 0, 0, 2, 1, 2, 1)	50.3
(0, 0, 0, 2, 1, 2, 2)	60.0
(0, 0, 0, 2, 2, 0, 0)	0.0
(0, 0, 0, 2, 2, 0, 1)	30.0
(0, 0, 0, 2, 2, 0, 2)	0.0
(0, 0, 0, 2, 2, 1, 0)	38.3
(0, 0, 0, 2, 2, 1, 1)	68.8
(0, 0, 0, 2, 2, 1, 2)	37.1
(0, 0, 0, 2, 2, 2, 0)	0.0
(0, 0, 0, 2, 2, 2, 1)	18.7
(0, 0, 0, 2, 2, 2, 2)	0.0
(0, 0, 1, 0, 0, 0, 0)	53.1
(0, 0, 1, 0, 0, 0, 1)	38.0
